CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,FieldActivityId,SampleDate,SampleTime,Layer,TotalDepth,EventId,Source,SampleReplicate,ReportingParameter,ReportedValue,ReportingUnits,ProjectIdentifier,Units,SampleVolume,PDepth,Salzone
MOBPH ,Mobjack Bay-Polyhaline Region,11GB07,37.29582,-76.29458,215070,7/16/2004,08:13:00,B ,6.1,215069,ODU/BEL,S1,SILTCLAY,71.6017,PCT,BEN,Centimeter,7.0,6.1,P
MOBPH ,Mobjack Bay-Polyhaline Region,11GB10,37.26321,-76.31541,215077,7/16/2004,08:38:00,B ,4.88,215076,ODU/BEL,S1,SAND,90.7356,PCT,BEN,Centimeter,7.0,4.88,P
MOBPH ,Mobjack Bay-Polyhaline Region,11GB10,37.26321,-76.31541,215077,7/16/2004,08:38:00,B ,4.88,215076,ODU/BEL,S1,SILTCLAY,9.2644,PCT,BEN,Centimeter,7.0,4.88,P
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB10,37.26321,-76.31541,215074,7/16/2004,08:38:00,B ,4.88,215073,ODU/BEL,S1,SAND,90.7356,PCT,BEN,Centimeter,7.0,4.88,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB10,37.26321,-76.31541,215074,7/16/2004,08:38:00,B ,4.88,215073,ODU/BEL,S1,SILTCLAY,9.2644,PCT,BEN,Centimeter,7.0,4.88,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB04,37.24621,-76.31978,215082,7/16/2004,09:01:00,B ,4.27,215081,ODU/BEL,S1,SAND,98.1777,PCT,BEN,Centimeter,7.0,4.27,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB04,37.24621,-76.31978,215082,7/16/2004,09:01:00,B ,4.27,215081,ODU/BEL,S1,SILTCLAY,1.8223,PCT,BEN,Centimeter,7.0,4.27,N
MOBPH ,Mobjack Bay-Polyhaline Region,11GB04,37.24621,-76.31978,215080,7/16/2004,09:01:00,B ,4.27,215079,ODU/BEL,S1,SAND,98.1777,PCT,BEN,Centimeter,7.0,4.27,P
MOBPH ,Mobjack Bay-Polyhaline Region,11GB04,37.24621,-76.31978,215080,7/16/2004,09:01:00,B ,4.27,215079,ODU/BEL,S1,SILTCLAY,1.8223,PCT,BEN,Centimeter,7.0,4.27,P
MOBPH ,Mobjack Bay-Polyhaline Region,11GB05,37.24101,-76.31294,215087,7/16/2004,09:16:00,B ,2.44,215086,ODU/BEL,S1,SAND,98.8764,PCT,BEN,Centimeter,7.0,2.44,P
MOBPH ,Mobjack Bay-Polyhaline Region,11GB05,37.24101,-76.31294,215087,7/16/2004,09:16:00,B ,2.44,215086,ODU/BEL,S1,SILTCLAY,1.1236,PCT,BEN,Centimeter,7.0,2.44,P
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB05,37.24101,-76.31294,215084,7/16/2004,09:16:00,B ,2.44,215083,ODU/BEL,S1,SAND,98.8764,PCT,BEN,Centimeter,7.0,2.44,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB05,37.24101,-76.31294,215084,7/16/2004,09:16:00,B ,2.44,215083,ODU/BEL,S1,SILTCLAY,1.1236,PCT,BEN,Centimeter,7.0,2.44,N
CB6PH ,Chesapeake Bay-Polyhaline Region,11M06,37.11513,-76.23407,215090,7/16/2004,10:09:00,B ,6.71,215089,ODU/BEL,S1,SAND,97.2831,PCT,BEN,Centimeter,7.0,6.71,P
CB6PH ,Chesapeake Bay-Polyhaline Region,11M06,37.11513,-76.23407,215090,7/16/2004,10:09:00,B ,6.71,215089,ODU/BEL,S1,SILTCLAY,2.7169,PCT,BEN,Centimeter,7.0,6.71,P
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB03,37.20281,-76.38827,215143,7/21/2004,10:04:00,B ,3.0,215142,ODU/BEL,S1,VOLORG,0.5374,PCT,BEN,Centimeter,7.0,3.0,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB03,37.20281,-76.38827,215143,7/21/2004,10:04:00,B ,3.0,215142,ODU/BEL,S1,SAND,96.6482,PCT,BEN,Centimeter,7.0,3.0,N
MOBPH ,Mobjack Bay-Polyhaline Region,11GB03,37.20281,-76.38827,215146,7/21/2004,10:04:00,B ,3.0,215145,ODU/BEL,S1,VOLORG,0.5374,PCT,BEN,Centimeter,7.0,3.0,P
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB03,37.20281,-76.38827,215143,7/21/2004,10:04:00,B ,3.0,215142,ODU/BEL,S1,SILTCLAY,3.3518,PCT,BEN,Centimeter,7.0,3.0,N
MOBPH ,Mobjack Bay-Polyhaline Region,11GB03,37.20281,-76.38827,215146,7/21/2004,10:04:00,B ,3.0,215145,ODU/BEL,S1,SAND,96.6482,PCT,BEN,Centimeter,7.0,3.0,P
MOBPH ,Mobjack Bay-Polyhaline Region,11GB03,37.20281,-76.38827,215146,7/21/2004,10:04:00,B ,3.0,215145,ODU/BEL,S1,SILTCLAY,3.3518,PCT,BEN,Centimeter,7.0,3.0,P
TANMH ,Tangier Sound-Mesohaline Region,11M23,37.8424,-75.8886,215194,7/22/2004,12:20:00,B ,2.5,215193,ODU/BEL,S1,VOLORG,0.3184,PCT,BEN,Centimeter,7.0,2.5,HM
TANMH ,Tangier Sound-Mesohaline Region,11M23,37.8424,-75.8886,215194,7/22/2004,12:20:00,B ,2.5,215193,ODU/BEL,S1,SAND,97.225,PCT,BEN,Centimeter,7.0,2.5,HM
TANMH ,Tangier Sound-Mesohaline Region,11M24,37.88105,-75.83598,215197,7/22/2004,12:54:00,B ,5.0,215196,ODU/BEL,S1,VOLORG,4.6669,PCT,BEN,Centimeter,7.0,5.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11M23,37.8424,-75.8886,215194,7/22/2004,12:20:00,B ,2.5,215193,ODU/BEL,S1,SILTCLAY,2.775,PCT,BEN,Centimeter,7.0,2.5,HM
TANMH ,Tangier Sound-Mesohaline Region,11M24,37.88105,-75.83598,215197,7/22/2004,12:54:00,B ,5.0,215196,ODU/BEL,S1,SAND,10.9097,PCT,BEN,Centimeter,7.0,5.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11M24,37.88105,-75.83598,215197,7/22/2004,12:54:00,B ,5.0,215196,ODU/BEL,S1,SILTCLAY,89.0903,PCT,BEN,Centimeter,7.0,5.0,HM
MOBPH ,Mobjack Bay-Polyhaline Region,11M11,37.36423,-76.45074,215475,8/24/2004,10:32:00,B ,4.0,215474,ODU/BEL,S1,VOLORG,7.1254,PCT,BEN,Centimeter,7.0,4.0,HM
MOBPH ,Mobjack Bay-Polyhaline Region,11M11,37.36423,-76.45074,215475,8/24/2004,10:32:00,B ,4.0,215474,ODU/BEL,S1,SAND,5.9365,PCT,BEN,Centimeter,7.0,4.0,HM
MOBPH ,Mobjack Bay-Polyhaline Region,11GB06,37.37486,-76.38321,215480,8/24/2004,11:02:00,B ,6.4,215479,ODU/BEL,S1,VOLORG,8.3394,PCT,BEN,Centimeter,7.0,6.4,HM
MOBPH ,Mobjack Bay-Polyhaline Region,11M11,37.36423,-76.45074,215475,8/24/2004,10:32:00,B ,4.0,215474,ODU/BEL,S1,SILTCLAY,94.0635,PCT,BEN,Centimeter,7.0,4.0,HM
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB06,37.37486,-76.38321,215477,8/24/2004,11:02:00,B ,6.4,215476,ODU/BEL,S1,VOLORG,8.3394,PCT,BEN,Centimeter,7.0,6.4,N
MOBPH ,Mobjack Bay-Polyhaline Region,11GB06,37.37486,-76.38321,215480,8/24/2004,11:02:00,B ,6.4,215479,ODU/BEL,S1,SAND,1.0049,PCT,BEN,Centimeter,7.0,6.4,HM
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB08,37.37694,-76.38737,215485,8/24/2004,11:40:00,B ,6.2,215484,ODU/BEL,S1,VOLORG,4.3124,PCT,BEN,Centimeter,7.0,6.2,N
MOBPH ,Mobjack Bay-Polyhaline Region,11GB06,37.37486,-76.38321,215480,8/24/2004,11:02:00,B ,6.4,215479,ODU/BEL,S1,SILTCLAY,98.9951,PCT,BEN,Centimeter,7.0,6.4,HM
MOBPH ,Mobjack Bay-Polyhaline Region,11GB08,37.37694,-76.38737,215483,8/24/2004,11:40:00,B ,6.2,215482,ODU/BEL,S1,VOLORG,4.3124,PCT,BEN,Centimeter,7.0,6.2,HM
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB06,37.37486,-76.38321,215477,8/24/2004,11:02:00,B ,6.4,215476,ODU/BEL,S1,SAND,1.0049,PCT,BEN,Centimeter,7.0,6.4,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB06,37.37486,-76.38321,215477,8/24/2004,11:02:00,B ,6.4,215476,ODU/BEL,S1,SILTCLAY,98.9951,PCT,BEN,Centimeter,7.0,6.4,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB08,37.37694,-76.38737,215485,8/24/2004,11:40:00,B ,6.2,215484,ODU/BEL,S1,SAND,98.4347,PCT,BEN,Centimeter,7.0,6.2,N
MOBPH ,Mobjack Bay-Polyhaline Region,P11GB08,37.37694,-76.38737,215485,8/24/2004,11:40:00,B ,6.2,215484,ODU/BEL,S1,SILTCLAY,1.5653,PCT,BEN,Centimeter,7.0,6.2,N
MOBPH ,Mobjack Bay-Polyhaline Region,11GB08,37.37694,-76.38737,215483,8/24/2004,11:40:00,B ,6.2,215482,ODU/BEL,S1,SAND,98.4347,PCT,BEN,Centimeter,7.0,6.2,HM
MOBPH ,Mobjack Bay-Polyhaline Region,11GB08,37.37694,-76.38737,215483,8/24/2004,11:40:00,B ,6.2,215482,ODU/BEL,S1,SILTCLAY,1.5653,PCT,BEN,Centimeter,7.0,6.2,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,MOIST,19.365,PCT,BEN,Centimeter,,3.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,,3.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,TC,0.09,PCT,BEN,Centimeter,,3.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,SAND,93.1981,PCT,BEN,Centimeter,6.0,8.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,MOIST,21.8521,PCT,BEN,Centimeter,9.0,4.3,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,,3.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,TOC,0.09,PCT,BEN,Centimeter,,3.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,SILTCLAY,6.8019,PCT,BEN,Centimeter,6.0,8.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,MOIST,45.4681,PCT,BEN,Centimeter,9.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,9.0,4.3,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,TC,0.09,PCT,BEN,Centimeter,9.0,4.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,SAND,98.6066,PCT,BEN,Centimeter,8.0,8.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11503,38.03049,-75.9347,215601,8/31/2004,10:49:00,B ,11.0,215600,VERSAR/EME/BEL,S1,MOIST,58.995,PCT,BEN,Centimeter,10.0,11.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,9.0,4.3,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,TOC,0.09,PCT,BEN,Centimeter,9.0,4.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,SILTCLAY,1.3934,PCT,BEN,Centimeter,8.0,8.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11526,37.98509,-75.9075,215604,8/31/2004,11:13:00,B ,16.2,215603,VERSAR/EME/BEL,S1,MOIST,59.8702,PCT,BEN,Centimeter,10.0,16.2,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,TIC,0.0391,PCT,BEN,Centimeter,9.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,TC,0.62,PCT,BEN,Centimeter,9.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,SAND,97.4443,PCT,BEN,Centimeter,9.0,7.4,HM
TANMH ,Tangier Sound-Mesohaline Region,11505,38.06309,-75.921,215607,8/31/2004,11:37:00,B ,3.6,215606,VERSAR/EME/BEL,S1,MOIST,16.5772,PCT,BEN,Centimeter,9.0,3.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,TN,0.09,PCT,BEN,Centimeter,9.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,TOC,0.5809,PCT,BEN,Centimeter,9.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,SILTCLAY,2.5557,PCT,BEN,Centimeter,9.0,7.4,HM
TANMH ,Tangier Sound-Mesohaline Region,11509,38.14489,-75.9704,215610,8/31/2004,12:11:00,B ,4.1,215609,VERSAR/EME/BEL,S1,MOIST,18.7022,PCT,BEN,Centimeter,10.0,4.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11503,38.03049,-75.9347,215601,8/31/2004,10:49:00,B ,11.0,215600,VERSAR/EME/BEL,S1,TIC,0.019,PCT,BEN,Centimeter,10.0,11.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11503,38.03049,-75.9347,215601,8/31/2004,10:49:00,B ,11.0,215600,VERSAR/EME/BEL,S1,TC,1.63,PCT,BEN,Centimeter,10.0,11.0,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11501,37.97199,-76.1125,215592,8/31/2004,09:24:00,B ,7.1,215591,VERSAR/EME/BEL,S1,SAND,97.7805,PCT,BEN,Centimeter,9.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11510,38.16489,-75.9746,215613,8/31/2004,12:25:00,B ,12.9,215612,VERSAR/EME/BEL,S1,MOIST,57.9928,PCT,BEN,Centimeter,10.0,12.9,HM
TANMH ,Tangier Sound-Mesohaline Region,11503,38.03049,-75.9347,215601,8/31/2004,10:49:00,B ,11.0,215600,VERSAR/EME/BEL,S1,TN,0.21,PCT,BEN,Centimeter,10.0,11.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11503,38.03049,-75.9347,215601,8/31/2004,10:49:00,B ,11.0,215600,VERSAR/EME/BEL,S1,TOC,1.611,PCT,BEN,Centimeter,10.0,11.0,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11501,37.97199,-76.1125,215592,8/31/2004,09:24:00,B ,7.1,215591,VERSAR/EME/BEL,S1,SILTCLAY,2.2195,PCT,BEN,Centimeter,9.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,MOIST,19.8786,PCT,BEN,Centimeter,6.0,8.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11526,37.98509,-75.9075,215604,8/31/2004,11:13:00,B ,16.2,215603,VERSAR/EME/BEL,S1,TIC,0.0472,PCT,BEN,Centimeter,10.0,16.2,HM
TANMH ,Tangier Sound-Mesohaline Region,11526,37.98509,-75.9075,215604,8/31/2004,11:13:00,B ,16.2,215603,VERSAR/EME/BEL,S1,TC,2.08,PCT,BEN,Centimeter,10.0,16.2,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11512,38.25529,-76.2409,215616,8/31/2004,13:33:00,B ,6.6,215615,VERSAR/EME/BEL,S1,SAND,98.8094,PCT,BEN,Centimeter,10.0,6.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,MOIST,19.9306,PCT,BEN,Centimeter,8.0,8.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11526,37.98509,-75.9075,215604,8/31/2004,11:13:00,B ,16.2,215603,VERSAR/EME/BEL,S1,TN,0.26,PCT,BEN,Centimeter,10.0,16.2,HM
TANMH ,Tangier Sound-Mesohaline Region,11526,37.98509,-75.9075,215604,8/31/2004,11:13:00,B ,16.2,215603,VERSAR/EME/BEL,S1,TOC,2.0328,PCT,BEN,Centimeter,10.0,16.2,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11512,38.25529,-76.2409,215616,8/31/2004,13:33:00,B ,6.6,215615,VERSAR/EME/BEL,S1,SILTCLAY,1.1906,PCT,BEN,Centimeter,10.0,6.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,MOIST,1.0647,PCT,BEN,Centimeter,9.0,7.4,HM
TANMH ,Tangier Sound-Mesohaline Region,11505,38.06309,-75.921,215607,8/31/2004,11:37:00,B ,3.6,215606,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,9.0,3.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11505,38.06309,-75.921,215607,8/31/2004,11:37:00,B ,3.6,215606,VERSAR/EME/BEL,S1,TC,0.06,PCT,BEN,Centimeter,9.0,3.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11514,38.31059,-76.2733,215619,8/31/2004,13:54:00,B ,3.8,215618,VERSAR/EME/BEL,S1,SAND,97.9037,PCT,BEN,Centimeter,10.0,3.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11501,37.97199,-76.1125,215592,8/31/2004,09:24:00,B ,7.1,215591,VERSAR/EME/BEL,S1,MOIST,18.1994,PCT,BEN,Centimeter,9.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11505,38.06309,-75.921,215607,8/31/2004,11:37:00,B ,3.6,215606,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,9.0,3.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11505,38.06309,-75.921,215607,8/31/2004,11:37:00,B ,3.6,215606,VERSAR/EME/BEL,S1,TOC,0.06,PCT,BEN,Centimeter,9.0,3.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11514,38.31059,-76.2733,215619,8/31/2004,13:54:00,B ,3.8,215618,VERSAR/EME/BEL,S1,SILTCLAY,2.0963,PCT,BEN,Centimeter,10.0,3.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11512,38.25529,-76.2409,215616,8/31/2004,13:33:00,B ,6.6,215615,VERSAR/EME/BEL,S1,MOIST,21.9528,PCT,BEN,Centimeter,10.0,6.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11509,38.14489,-75.9704,215610,8/31/2004,12:11:00,B ,4.1,215609,VERSAR/EME/BEL,S1,TIC,0.0994,PCT,BEN,Centimeter,10.0,4.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11509,38.14489,-75.9704,215610,8/31/2004,12:11:00,B ,4.1,215609,VERSAR/EME/BEL,S1,TC,0.24,PCT,BEN,Centimeter,10.0,4.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11510,38.16489,-75.9746,215613,8/31/2004,12:25:00,B ,12.9,215612,VERSAR/EME/BEL,S1,SAND,5.0932,PCT,BEN,Centimeter,10.0,12.9,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11514,38.31059,-76.2733,215619,8/31/2004,13:54:00,B ,3.8,215618,VERSAR/EME/BEL,S1,MOIST,20.7752,PCT,BEN,Centimeter,10.0,3.8,HM
TANMH ,Tangier Sound-Mesohaline Region,11509,38.14489,-75.9704,215610,8/31/2004,12:11:00,B ,4.1,215609,VERSAR/EME/BEL,S1,TN,0.02,PCT,BEN,Centimeter,10.0,4.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11509,38.14489,-75.9704,215610,8/31/2004,12:11:00,B ,4.1,215609,VERSAR/EME/BEL,S1,TOC,0.1406,PCT,BEN,Centimeter,10.0,4.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11510,38.16489,-75.9746,215613,8/31/2004,12:25:00,B ,12.9,215612,VERSAR/EME/BEL,S1,SILTCLAY,94.9068,PCT,BEN,Centimeter,10.0,12.9,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,TC,0.3,PCT,BEN,Centimeter,6.0,8.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,6.0,8.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,TOC,0.3,PCT,BEN,Centimeter,6.0,8.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,SAND,98.6138,PCT,BEN,Centimeter,,3.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,TC,0.09,PCT,BEN,Centimeter,8.0,8.0,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11513,38.30809,-76.3727,215580,8/31/2004,06:58:00,B ,8.1,215579,VERSAR/EME/BEL,S1,TN,0.03,PCT,BEN,Centimeter,6.0,8.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,TOC,0.09,PCT,BEN,Centimeter,8.0,8.0,HM
TANMH ,Tangier Sound-Mesohaline Region,11506,38.07639,-76.1032,215589,8/31/2004,08:49:00,B ,3.6,215588,VERSAR/EME/BEL,S1,SILTCLAY,1.3862,PCT,BEN,Centimeter,,3.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,TC,0.09,PCT,BEN,Centimeter,9.0,7.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,8.0,8.0,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,TOC,0.09,PCT,BEN,Centimeter,9.0,7.4,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,SAND,98.8288,PCT,BEN,Centimeter,9.0,4.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11501,37.97199,-76.1125,215592,8/31/2004,09:24:00,B ,7.1,215591,VERSAR/EME/BEL,S1,TC,0.06,PCT,BEN,Centimeter,9.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11508,38.13969,-76.1675,215583,8/31/2004,08:17:00,B ,8.0,215582,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,8.0,8.0,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11501,37.97199,-76.1125,215592,8/31/2004,09:24:00,B ,7.1,215591,VERSAR/EME/BEL,S1,TOC,0.06,PCT,BEN,Centimeter,9.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,11502,37.97499,-76.0725,215595,8/31/2004,09:42:00,B ,4.3,215594,VERSAR/EME/BEL,S1,SILTCLAY,1.1712,PCT,BEN,Centimeter,9.0,4.3,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11512,38.25529,-76.2409,215616,8/31/2004,13:33:00,B ,6.6,215615,VERSAR/EME/BEL,S1,TC,0.1,PCT,BEN,Centimeter,10.0,6.6,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,TIC,0.0,PCT,BEN,Centimeter,9.0,7.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11512,38.25529,-76.2409,215616,8/31/2004,13:33:00,B ,6.6,215615,VERSAR/EME/BEL,S1,TOC,0.1,PCT,BEN,Centimeter,10.0,6.6,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,SAND,42.4082,PCT,BEN,Centimeter,9.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11514,38.31059,-76.2733,215619,8/31/2004,13:54:00,B ,3.8,215618,VERSAR/EME/BEL,S1,TC,0.05,PCT,BEN,Centimeter,10.0,3.8,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11507,38.11099,-76.1348,215586,8/31/2004,08:34:00,B ,7.4,215585,VERSAR/EME/BEL,S1,TN,0.01,PCT,BEN,Centimeter,9.0,7.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,11514,38.31059,-76.2733,215619,8/31/2004,13:54:00,B ,3.8,215618,VERSAR/EME/BEL,S1,TOC,0.05,PCT,BEN,Centimeter,10.0,3.8,HM
TANMH ,Tangier Sound-Mesohaline Region,11504,38.04179,-75.9562,215598,8/31/2004,10:32:00,B ,7.1,215597,VERSAR/EME/BEL,S1,SILTCLAY,57.5918,PCT,BEN,Centimeter,9.0,7.1,HM
